timestamps,heart_rate,day,day_name,day_of_year,week_of_year,hour,is_weekday,Anomaly,Anomaly_Score
2021-11-02 22:00:00,65.08333333333333,2,Tuesday,306,44,22,2,0,1.0563871786863963
2021-11-02 23:00:00,64.58333333333333,2,Tuesday,306,44,23,2,0,1.0736137656520917
2021-11-03 00:00:00,63.25,3,Wednesday,307,44,0,3,0,1.0240556503535732
2021-11-03 01:00:00,61.333333333333336,3,Wednesday,307,44,1,3,0,1.015958544691735
2021-11-03 02:00:00,60.25,3,Wednesday,307,44,2,3,0,1.0267880373959042
2021-11-03 03:00:00,62.5,3,Wednesday,307,44,3,3,0,0.9741581717362576
2021-11-03 04:00:00,63.166666666666664,3,Wednesday,307,44,4,3,0,0.97856762929283
2021-11-03 05:00:00,61.583333333333336,3,Wednesday,307,44,5,3,0,0.9855015798162334
2021-11-03 06:00:00,60.583333333333336,3,Wednesday,307,44,6,3,0,0.9987464659748483
2021-11-03 07:00:00,62.0,3,Wednesday,307,44,7,3,0,1.0094230304181704
2021-11-03 08:00:00,78.5,3,Wednesday,307,44,8,3,0,1.1087288315534212
2021-11-03 09:00:00,72.66666666666667,3,Wednesday,307,44,9,3,0,1.144725661329193
2021-11-03 10:00:00,69.0,3,Wednesday,307,44,10,3,1,1.38934632010035
2021-11-03 11:00:00,77.58333333333333,3,Wednesday,307,44,11,3,0,1.0833534798856643
2021-11-03 12:00:00,91.25,3,Wednesday,307,44,12,3,0,1.1181802123193265
2021-11-03 13:00:00,107.0,3,Wednesday,307,44,13,3,0,1.0325721032015245
2021-11-03 14:00:00,106.41666666666667,3,Wednesday,307,44,14,3,0,1.0335011450349343
2021-11-03 15:00:00,93.08333333333333,3,Wednesday,307,44,15,3,0,1.1158776079826143
2021-11-03 16:00:00,60.333333333333336,3,Wednesday,307,44,16,3,0,1.101894618210101
2021-11-03 17:00:00,65.25,3,Wednesday,307,44,17,3,0,1.0693197974344102
2021-11-03 18:00:00,62.333333333333336,3,Wednesday,307,44,18,3,0,1.0069225880833408
2021-11-03 19:00:00,61.75,3,Wednesday,307,44,19,3,0,1.0000275208604594
2021-11-03 20:00:00,60.416666666666664,3,Wednesday,307,44,20,3,0,0.9969526270543227
2021-11-03 21:00:00,59.5,3,Wednesday,307,44,21,3,0,1.0263106771536863
2021-11-03 22:00:00,62.75,3,Wednesday,307,44,22,3,0,1.0200922383996032
2021-11-03 23:00:00,64.0,3,Wednesday,307,44,23,3,0,1.0128453985421184
2021-11-04 00:00:00,61.666666666666664,4,Thursday,308,44,0,4,0,1.0212403333199858
2021-11-04 01:00:00,64.5,4,Thursday,308,44,1,4,0,1.0097839040375711
2021-11-04 02:00:00,63.916666666666664,4,Thursday,308,44,2,4,0,0.9943539309086946
2021-11-04 03:00:00,64.08333333333333,4,Thursday,308,44,3,4,0,0.9699153697747395
2021-11-04 04:00:00,61.666666666666664,4,Thursday,308,44,4,4,0,0.9714911005244801
2021-11-04 05:00:00,62.833333333333336,4,Thursday,308,44,5,4,0,0.9796660424757613
2021-11-04 06:00:00,62.5,4,Thursday,308,44,6,4,0,0.9871618181688332
2021-11-04 07:00:00,63.416666666666664,4,Thursday,308,44,7,4,0,1.0095483589182777
2021-11-04 08:00:00,75.58333333333333,4,Thursday,308,44,8,4,0,1.0383220591798548
2021-11-04 09:00:00,78.58333333333333,4,Thursday,308,44,9,4,0,1.0637310958888269
2021-11-04 10:00:00,71.08333333333333,4,Thursday,308,44,10,4,1,1.2700938640068524
2021-11-04 11:00:00,78.33333333333333,4,Thursday,308,44,11,4,0,1.0654700199547473
2021-11-04 12:00:00,114.5,4,Thursday,308,44,12,4,0,1.0832642060211901
2021-11-04 13:00:00,136.83333333333334,4,Thursday,308,44,13,4,1,2.282502078268453
2021-11-04 14:00:00,139.0,4,Thursday,308,44,14,4,1,2.207664368490803
2021-11-04 15:00:00,113.0,4,Thursday,308,44,15,4,0,1.0753775056536057
2021-11-04 16:00:00,62.166666666666664,4,Thursday,308,44,16,4,0,1.0616106665137284
2021-11-04 17:00:00,59.583333333333336,4,Thursday,308,44,17,4,0,1.0924527387435565
2021-11-04 18:00:00,62.666666666666664,4,Thursday,308,44,18,4,0,0.9820403261511201
2021-11-04 19:00:00,64.08333333333333,4,Thursday,308,44,19,4,0,0.9656742493956652
2021-11-04 20:00:00,61.916666666666664,4,Thursday,308,44,20,4,0,0.9786575999947742
2021-11-04 21:00:00,63.083333333333336,4,Thursday,308,44,21,4,0,0.9637593741729338
2021-11-04 22:00:00,63.666666666666664,4,Thursday,308,44,22,4,0,0.9786742330805638
2021-11-04 23:00:00,62.75,4,Thursday,308,44,23,4,0,0.980508823062956
2021-11-05 00:00:00,62.666666666666664,5,Friday,309,44,0,5,0,1.0199876701956945
2021-11-05 01:00:00,61.25,5,Friday,309,44,1,5,0,1.0015421275319534
2021-11-05 02:00:00,65.41666666666667,5,Friday,309,44,2,5,0,1.014311378611693
2021-11-05 03:00:00,63.0,5,Friday,309,44,3,5,0,0.9710826331470391
2021-11-05 04:00:00,62.833333333333336,5,Friday,309,44,4,5,0,0.9690872705527859
2021-11-05 05:00:00,61.583333333333336,5,Friday,309,44,5,5,0,0.9866227959979248
2021-11-05 06:00:00,64.33333333333333,5,Friday,309,44,6,5,0,0.9992701993568739
2021-11-05 07:00:00,62.25,5,Friday,309,44,7,5,0,1.0135224543158432
2021-11-05 08:00:00,96.0,5,Friday,309,44,8,5,0,1.0342253682329245
2021-11-05 09:00:00,97.41666666666667,5,Friday,309,44,9,5,0,1.028530536348418
2021-11-05 10:00:00,100.08333333333333,5,Friday,309,44,10,5,0,1.0106660316952651
2021-11-05 11:00:00,98.66666666666667,5,Friday,309,44,11,5,0,1.0275836304411303
2021-11-05 12:00:00,120.41666666666667,5,Friday,309,44,12,5,0,0.9878048720848511
2021-11-05 13:00:00,121.66666666666667,5,Friday,309,44,13,5,0,0.9834660742735293
2021-11-05 14:00:00,118.75,5,Friday,309,44,14,5,0,0.9813783769572744
2021-11-05 15:00:00,120.83333333333333,5,Friday,309,44,15,5,0,0.9974578958282855
2021-11-05 16:00:00,120.33333333333333,5,Friday,309,44,16,5,0,0.9956486252410006
2021-11-05 17:00:00,120.25,5,Friday,309,44,17,5,0,0.9951019673131578
2021-11-05 18:00:00,119.41666666666667,5,Friday,309,44,18,5,0,0.9962484325546145
2021-11-05 19:00:00,120.75,5,Friday,309,44,19,5,0,1.0081634890127844
2021-11-05 20:00:00,64.41666666666667,5,Friday,309,44,20,5,0,0.9701783049138619
2021-11-05 21:00:00,62.583333333333336,5,Friday,309,44,21,5,0,0.9766308510195316
2021-11-05 22:00:00,62.166666666666664,5,Friday,309,44,22,5,0,0.9816409994125873
2021-11-05 23:00:00,62.833333333333336,5,Friday,309,44,23,5,0,0.990881618424857
2021-11-06 00:00:00,65.16666666666667,6,Saturday,310,44,0,6,0,1.0531596089508373
2021-11-06 01:00:00,60.583333333333336,6,Saturday,310,44,1,6,0,1.0211075077679754
2021-11-06 02:00:00,63.583333333333336,6,Saturday,310,44,2,6,0,0.9963491386260165
2021-11-06 03:00:00,60.75,6,Saturday,310,44,3,6,0,0.9839873220235965
2021-11-06 04:00:00,63.333333333333336,6,Saturday,310,44,4,6,0,0.982473692096135
2021-11-06 05:00:00,60.75,6,Saturday,310,44,5,6,0,0.9978171509867206
2021-11-06 06:00:00,64.66666666666667,6,Saturday,310,44,6,6,0,1.0094171302368262
2021-11-06 07:00:00,64.75,6,Saturday,310,44,7,6,0,1.0610904261857064
2021-11-06 08:00:00,81.75,6,Saturday,310,44,8,6,0,1.0537411425822136
2021-11-06 09:00:00,78.08333333333333,6,Saturday,310,44,9,6,0,1.0232878843466713
2021-11-06 10:00:00,71.08333333333333,6,Saturday,310,44,10,6,0,1.1173371759570006
2021-11-06 11:00:00,74.58333333333333,6,Saturday,310,44,11,6,0,1.0339653189211229
2021-11-06 12:00:00,61.75,6,Saturday,310,44,12,6,1,1.263875409773049
2021-11-06 13:00:00,63.166666666666664,6,Saturday,310,44,13,6,1,1.1889828319653177
2021-11-06 14:00:00,61.0,6,Saturday,310,44,14,6,0,1.16612924941141
2021-11-06 15:00:00,65.75,6,Saturday,310,44,15,6,0,1.1481870469647475
2021-11-06 16:00:00,61.833333333333336,6,Saturday,310,44,16,6,0,1.0742875448857905
2021-11-06 17:00:00,63.083333333333336,6,Saturday,310,44,17,6,0,1.0348159142274413
2021-11-06 18:00:00,65.66666666666667,6,Saturday,310,44,18,6,0,1.0572014331396684
2021-11-06 19:00:00,62.166666666666664,6,Saturday,310,44,19,6,0,0.9821636274366998
2021-11-06 20:00:00,65.33333333333333,6,Saturday,310,44,20,6,0,0.9959605370869647
2021-11-06 21:00:00,61.583333333333336,6,Saturday,310,44,21,6,0,0.9760836712029359
2021-11-06 22:00:00,63.25,6,Saturday,310,44,22,6,0,0.9802904933602539
2021-11-06 23:00:00,63.5,6,Saturday,310,44,23,6,0,1.0006152592450581
2021-11-07 00:00:00,61.833333333333336,7,Sunday,311,44,0,7,0,1.0288701988863795
2021-11-07 01:00:00,63.416666666666664,7,Sunday,311,44,1,7,0,1.0083259462914922
2021-11-07 02:00:00,64.0,7,Sunday,311,44,2,7,0,0.9979774550425506
2021-11-07 03:00:00,60.5,7,Sunday,311,44,3,7,0,0.9914026482060452
2021-11-07 04:00:00,61.666666666666664,7,Sunday,311,44,4,7,0,0.9706662168998198
2021-11-07 05:00:00,64.75,7,Sunday,311,44,5,7,0,1.0090843697234084
2021-11-07 06:00:00,62.166666666666664,7,Sunday,311,44,6,7,0,1.0135887590155601
2021-11-07 07:00:00,61.166666666666664,7,Sunday,311,44,7,7,0,1.0436509037024895
2021-11-07 08:00:00,100.25,7,Sunday,311,44,8,7,0,1.0121568075681928
2021-11-07 09:00:00,98.0,7,Sunday,311,44,9,7,0,1.0100434131656972
2021-11-07 10:00:00,101.0,7,Sunday,311,44,10,7,0,0.9943871348113248
2021-11-07 11:00:00,100.75,7,Sunday,311,44,11,7,0,1.0019661795200674
2021-11-07 12:00:00,120.58333333333333,7,Sunday,311,44,12,7,0,0.9833675678136894
2021-11-07 13:00:00,120.5,7,Sunday,311,44,13,7,0,0.9713478752727829
2021-11-07 14:00:00,119.83333333333333,7,Sunday,311,44,14,7,0,0.9736666818795385
2021-11-07 15:00:00,119.75,7,Sunday,311,44,15,7,0,0.9787838264260152
2021-11-07 16:00:00,119.16666666666667,7,Sunday,311,44,16,7,0,0.9791838413749728
2021-11-07 17:00:00,121.0,7,Sunday,311,44,17,7,0,0.981313113739029
2021-11-07 18:00:00,120.5,7,Sunday,311,44,18,7,0,0.9773437903874982
2021-11-07 19:00:00,116.91666666666667,7,Sunday,311,44,19,7,0,0.9609810328262082
2021-11-07 20:00:00,61.583333333333336,7,Sunday,311,44,20,7,0,0.9815133593477704
2021-11-07 21:00:00,62.666666666666664,7,Sunday,311,44,21,7,0,0.9757455720631686
2021-11-07 22:00:00,61.666666666666664,7,Sunday,311,44,22,7,0,0.9883879406795583
2021-11-07 23:00:00,67.16666666666667,7,Sunday,311,44,23,7,0,1.1861191432726614
2021-11-08 00:00:00,62.75,8,Monday,312,45,0,1,0,1.0287445137145235
2021-11-08 01:00:00,62.5,8,Monday,312,45,1,1,0,0.9987636314375596
2021-11-08 02:00:00,63.75,8,Monday,312,45,2,1,0,0.9912087434214092
2021-11-08 03:00:00,62.25,8,Monday,312,45,3,1,0,0.9725999212850995
2021-11-08 04:00:00,63.0,8,Monday,312,45,4,1,0,0.97213785972681
2021-11-08 05:00:00,63.083333333333336,8,Monday,312,45,5,1,0,0.9936740264031612
2021-11-08 06:00:00,64.83333333333333,8,Monday,312,45,6,1,0,1.0314908868750923
2021-11-08 07:00:00,59.916666666666664,8,Monday,312,45,7,1,0,1.097866683259884
2021-11-08 08:00:00,69.16666666666667,8,Monday,312,45,8,1,1,1.2410330958265778
2021-11-08 09:00:00,76.16666666666667,8,Monday,312,45,9,1,0,1.0271974785275155
2021-11-08 10:00:00,73.58333333333333,8,Monday,312,45,10,1,0,1.0119301794542364
2021-11-08 11:00:00,73.08333333333333,8,Monday,312,45,11,1,0,1.0110980807106764
2021-11-08 12:00:00,92.25,8,Monday,312,45,12,1,0,1.1090067801859587
2021-11-08 13:00:00,107.33333333333333,8,Monday,312,45,13,1,0,1.025526477311817
2021-11-08 14:00:00,105.5,8,Monday,312,45,14,1,0,1.0169736966103418
2021-11-08 15:00:00,92.41666666666667,8,Monday,312,45,15,1,0,1.162814446261622
2021-11-08 16:00:00,63.666666666666664,8,Monday,312,45,16,1,0,1.0705721996466089
2021-11-08 17:00:00,63.833333333333336,8,Monday,312,45,17,1,0,1.0226709964961467
2021-11-08 18:00:00,60.5,8,Monday,312,45,18,1,0,1.0144903029685675
2021-11-08 19:00:00,61.833333333333336,8,Monday,312,45,19,1,0,0.9868788327179223
2021-11-08 20:00:00,62.416666666666664,8,Monday,312,45,20,1,0,0.9840795187646985
2021-11-08 21:00:00,63.833333333333336,8,Monday,312,45,21,1,0,0.9916807295962572
2021-11-08 22:00:00,62.0,8,Monday,312,45,22,1,0,0.990747132569574
2021-11-08 23:00:00,63.25,8,Monday,312,45,23,1,0,0.9966211605595312
2021-11-09 00:00:00,63.5,9,Tuesday,313,45,0,2,0,1.0149530648169862
2021-11-09 01:00:00,64.66666666666667,9,Tuesday,313,45,1,2,0,1.0026528678798994
2021-11-09 02:00:00,62.5,9,Tuesday,313,45,2,2,0,0.9863429055275139
2021-11-09 03:00:00,61.166666666666664,9,Tuesday,313,45,3,2,0,0.9774688594757601
2021-11-09 04:00:00,62.75,9,Tuesday,313,45,4,2,0,0.9838830397621168
2021-11-09 05:00:00,61.833333333333336,9,Tuesday,313,45,5,2,0,0.9921626274016674
2021-11-09 06:00:00,64.58333333333333,9,Tuesday,313,45,6,2,0,1.0301675225723077
2021-11-09 07:00:00,64.25,9,Tuesday,313,45,7,2,0,1.0332880969205986
2021-11-09 08:00:00,75.91666666666667,9,Tuesday,313,45,8,2,0,1.026402305030396
2021-11-09 09:00:00,75.5,9,Tuesday,313,45,9,2,0,1.0259502467830086
2021-11-09 10:00:00,75.75,9,Tuesday,313,45,10,2,0,1.0277114806721066
2021-11-09 11:00:00,75.83333333333333,9,Tuesday,313,45,11,2,0,1.037999972841947
2021-11-09 12:00:00,91.58333333333333,9,Tuesday,313,45,12,2,0,1.145906715408089
2021-11-09 13:00:00,107.5,9,Tuesday,313,45,13,2,0,1.019485667339146
2021-11-09 14:00:00,107.41666666666667,9,Tuesday,313,45,14,2,0,1.0235948331136646
2021-11-09 15:00:00,92.91666666666667,9,Tuesday,313,45,15,2,0,1.166998392066393
2021-11-09 16:00:00,65.91666666666667,9,Tuesday,313,45,16,2,0,1.1609745759234382
2021-11-09 17:00:00,60.916666666666664,9,Tuesday,313,45,17,2,0,1.0556510386755726
2021-11-09 18:00:00,62.583333333333336,9,Tuesday,313,45,18,2,0,0.9997782964711339
2021-11-09 19:00:00,64.08333333333333,9,Tuesday,313,45,19,2,0,0.9990396018326779
2021-11-09 20:00:00,64.5,9,Tuesday,313,45,20,2,0,0.9877338352438787
2021-11-09 21:00:00,62.916666666666664,9,Tuesday,313,45,21,2,0,0.9857102089894012
2021-11-09 22:00:00,63.0,9,Tuesday,313,45,22,2,0,0.9887523655249693
2021-11-09 23:00:00,65.25,9,Tuesday,313,45,23,2,0,1.0156038572977182
2021-11-10 00:00:00,62.416666666666664,10,Wednesday,314,45,0,3,0,1.0236645779154074
2021-11-10 01:00:00,65.33333333333333,10,Wednesday,314,45,1,3,0,1.0270069761679848
2021-11-10 02:00:00,61.333333333333336,10,Wednesday,314,45,2,3,0,0.9882608995626464
2021-11-10 03:00:00,61.833333333333336,10,Wednesday,314,45,3,3,0,0.9748476150482647
2021-11-10 04:00:00,63.083333333333336,10,Wednesday,314,45,4,3,0,0.9731886830687919
2021-11-10 05:00:00,63.166666666666664,10,Wednesday,314,45,5,3,0,0.9928424938584094
2021-11-10 06:00:00,63.25,10,Wednesday,314,45,6,3,0,1.0073172873915452
2021-11-10 07:00:00,61.333333333333336,10,Wednesday,314,45,7,3,0,1.033973956480971
2021-11-10 08:00:00,96.83333333333333,10,Wednesday,314,45,8,3,0,1.0219808989386887
2021-11-10 09:00:00,99.25,10,Wednesday,314,45,9,3,0,1.0239092605634599
2021-11-10 10:00:00,100.08333333333333,10,Wednesday,314,45,10,3,0,1.0398870162702856
2021-11-10 11:00:00,102.25,10,Wednesday,314,45,11,3,0,1.0081173517603357
2021-11-10 12:00:00,114.41666666666667,10,Wednesday,314,45,12,3,0,1.0636600675933265
2021-11-10 13:00:00,104.25,10,Wednesday,314,45,13,3,0,0.9972760318654501
2021-11-10 14:00:00,108.0,10,Wednesday,314,45,14,3,0,1.002571912497225
2021-11-10 15:00:00,110.16666666666667,10,Wednesday,314,45,15,3,0,1.0172673860040906
2021-11-10 16:00:00,120.16666666666667,10,Wednesday,314,45,16,3,0,1.018508516124964
2021-11-10 17:00:00,119.16666666666667,10,Wednesday,314,45,17,3,0,1.0180006827109167
2021-11-10 18:00:00,118.0,10,Wednesday,314,45,18,3,0,1.0127795457217414
2021-11-10 19:00:00,119.58333333333333,10,Wednesday,314,45,19,3,0,1.0256732057437108
2021-11-10 20:00:00,63.416666666666664,10,Wednesday,314,45,20,3,0,0.9870403747761312
2021-11-10 21:00:00,63.166666666666664,10,Wednesday,314,45,21,3,0,0.9898738969508714
2021-11-10 22:00:00,63.083333333333336,10,Wednesday,314,45,22,3,0,0.9910678679331971
2021-11-10 23:00:00,64.25,10,Wednesday,314,45,23,3,0,1.0005552966031004
2021-11-11 00:00:00,61.416666666666664,11,Thursday,315,45,0,4,0,1.046472673207263
2021-11-11 01:00:00,63.083333333333336,11,Thursday,315,45,1,4,0,1.0168287943185954
2021-11-11 02:00:00,64.5,11,Thursday,315,45,2,4,0,1.0095704461404378
2021-11-11 03:00:00,62.583333333333336,11,Thursday,315,45,3,4,0,0.9762042469560784
2021-11-11 04:00:00,66.25,11,Thursday,315,45,4,4,0,1.0439063273905544
2021-11-11 05:00:00,61.166666666666664,11,Thursday,315,45,5,4,0,0.9827913648247002
2021-11-11 06:00:00,62.666666666666664,11,Thursday,315,45,6,4,0,1.009008118074389
2021-11-11 07:00:00,61.0,11,Thursday,315,45,7,4,0,1.0351926793708803
2021-11-11 08:00:00,99.41666666666667,11,Thursday,315,45,8,4,0,1.0281770512208777
2021-11-11 09:00:00,100.0,11,Thursday,315,45,9,4,0,1.0219296204268964
2021-11-11 10:00:00,100.41666666666667,11,Thursday,315,45,10,4,0,1.0209988949975581
2021-11-11 11:00:00,101.0,11,Thursday,315,45,11,4,0,1.0079341095823706
2021-11-11 12:00:00,112.41666666666667,11,Thursday,315,45,12,4,0,1.0296053289541949
2021-11-11 13:00:00,106.58333333333333,11,Thursday,315,45,13,4,0,0.9996705475379327
2021-11-11 14:00:00,106.33333333333333,11,Thursday,315,45,14,4,0,0.9923230137012693
2021-11-11 15:00:00,110.5,11,Thursday,315,45,15,4,0,1.0152949014177348
2021-11-11 16:00:00,120.33333333333333,11,Thursday,315,45,16,4,0,1.0179697574811961
2021-11-11 17:00:00,121.83333333333333,11,Thursday,315,45,17,4,0,1.0270579223834948
2021-11-11 18:00:00,117.83333333333333,11,Thursday,315,45,18,4,0,1.0325502325877685
2021-11-11 19:00:00,119.58333333333333,11,Thursday,315,45,19,4,0,1.0325022863844546
2021-11-11 20:00:00,61.916666666666664,11,Thursday,315,45,20,4,0,0.9872097219678532
2021-11-11 21:00:00,63.25,11,Thursday,315,45,21,4,0,0.9869354010088953
2021-11-11 22:00:00,64.66666666666667,11,Thursday,315,45,22,4,0,0.9953470149571073
2021-11-11 23:00:00,62.25,11,Thursday,315,45,23,4,0,0.9991517195540579
2021-11-12 00:00:00,62.5,12,Friday,316,45,0,5,0,1.0218334944201937
2021-11-12 01:00:00,59.833333333333336,12,Friday,316,45,1,5,0,1.0729109535145287
2021-11-12 02:00:00,60.75,12,Friday,316,45,2,5,0,0.9999506500802239
2021-11-12 03:00:00,64.41666666666667,12,Friday,316,45,3,5,0,0.9837292004256117
2021-11-12 04:00:00,61.333333333333336,12,Friday,316,45,4,5,0,0.9969734940284649
2021-11-12 05:00:00,63.583333333333336,12,Friday,316,45,5,5,0,0.9812740905789665
2021-11-12 06:00:00,60.916666666666664,12,Friday,316,45,6,5,0,1.0184175643036046
2021-11-12 07:00:00,62.833333333333336,12,Friday,316,45,7,5,0,1.0137939733255579
2021-11-12 08:00:00,101.91666666666667,12,Friday,316,45,8,5,0,1.0431445755821809
2021-11-12 09:00:00,101.16666666666667,12,Friday,316,45,9,5,0,1.0467156375668738
2021-11-12 10:00:00,98.66666666666667,12,Friday,316,45,10,5,0,1.0512576008824719
2021-11-12 11:00:00,101.08333333333333,12,Friday,316,45,11,5,0,1.024750076593684
2021-11-12 12:00:00,111.58333333333333,12,Friday,316,45,12,5,0,1.0085167344938255
2021-11-12 13:00:00,107.83333333333333,12,Friday,316,45,13,5,0,1.0038311220946665
2021-11-12 14:00:00,106.5,12,Friday,316,45,14,5,0,1.0012575513548845
2021-11-12 15:00:00,112.41666666666667,12,Friday,316,45,15,5,0,1.0108280653260113
2021-11-12 16:00:00,119.25,12,Friday,316,45,16,5,0,1.0598276171080845
2021-11-12 17:00:00,116.91666666666667,12,Friday,316,45,17,5,0,1.0559889835409957
2021-11-12 18:00:00,120.08333333333333,12,Friday,316,45,18,5,0,1.053901284762642
2021-11-12 19:00:00,115.66666666666667,12,Friday,316,45,19,5,0,1.0662093209183598
2021-11-12 20:00:00,66.91666666666667,12,Friday,316,45,20,5,0,1.0692655694292097
2021-11-12 21:00:00,61.083333333333336,12,Friday,316,45,21,5,0,0.981018141679133
2021-11-12 22:00:00,65.41666666666667,12,Friday,316,45,22,5,0,1.0057805951071332
2021-11-12 23:00:00,62.583333333333336,12,Friday,316,45,23,5,0,0.9984534044085003
2021-11-13 00:00:00,64.0,13,Saturday,317,45,0,6,0,1.0339153299679096
2021-11-13 01:00:00,65.16666666666667,13,Saturday,317,45,1,6,0,1.0271551062893132
2021-11-13 02:00:00,64.0,13,Saturday,317,45,2,6,0,0.9894764018605361
2021-11-13 03:00:00,61.75,13,Saturday,317,45,3,6,0,0.9823745751150451
2021-11-13 04:00:00,64.41666666666667,13,Saturday,317,45,4,6,0,0.9909687809884027
2021-11-13 05:00:00,61.416666666666664,13,Saturday,317,45,5,6,0,0.9889973584339694
2021-11-13 06:00:00,62.75,13,Saturday,317,45,6,6,0,0.9949299643187477
2021-11-13 07:00:00,61.75,13,Saturday,317,45,7,6,0,1.019054240494619
2021-11-13 08:00:00,74.0,13,Saturday,317,45,8,6,1,1.2809934424143814
2021-11-13 09:00:00,75.58333333333333,13,Saturday,317,45,9,6,0,1.1442921232764682
2021-11-13 10:00:00,83.58333333333333,13,Saturday,317,45,10,6,0,1.1012996365028547
2021-11-13 11:00:00,77.5,13,Saturday,317,45,11,6,0,1.049928803297695
2021-11-13 12:00:00,88.16666666666667,13,Saturday,317,45,12,6,1,1.4552373549903659
2021-11-13 13:00:00,109.25,13,Saturday,317,45,13,6,0,0.998954317816988
2021-11-13 14:00:00,106.58333333333333,13,Saturday,317,45,14,6,0,0.9897017217285885
2021-11-13 15:00:00,95.08333333333333,13,Saturday,317,45,15,6,1,1.199233611008058
2021-11-13 16:00:00,62.25,13,Saturday,317,45,16,6,0,1.1445394448409023
2021-11-13 17:00:00,64.0,13,Saturday,317,45,17,6,0,1.0675346970314536
2021-11-13 18:00:00,61.25,13,Saturday,317,45,18,6,0,1.0360535700923212
2021-11-13 19:00:00,64.58333333333333,13,Saturday,317,45,19,6,0,0.9986491824750473
2021-11-13 20:00:00,60.666666666666664,13,Saturday,317,45,20,6,0,1.012241583676636
2021-11-13 21:00:00,63.25,13,Saturday,317,45,21,6,0,0.9922576348749452
2021-11-13 22:00:00,63.166666666666664,13,Saturday,317,45,22,6,0,0.9856444615070533
2021-11-13 23:00:00,63.916666666666664,13,Saturday,317,45,23,6,0,0.9890791314259646
2021-11-14 00:00:00,64.16666666666667,14,Sunday,318,45,0,7,0,1.0332056768780482
2021-11-14 01:00:00,61.833333333333336,14,Sunday,318,45,1,7,0,1.0125171519204135
2021-11-14 02:00:00,63.75,14,Sunday,318,45,2,7,0,0.9994577035252099
2021-11-14 03:00:00,61.416666666666664,14,Sunday,318,45,3,7,0,0.9817236099472886
2021-11-14 04:00:00,63.916666666666664,14,Sunday,318,45,4,7,0,0.9891007120320342
2021-11-14 05:00:00,63.833333333333336,14,Sunday,318,45,5,7,0,1.0007617464868863
2021-11-14 06:00:00,61.916666666666664,14,Sunday,318,45,6,7,0,0.9984746274276416
2021-11-14 07:00:00,63.25,14,Sunday,318,45,7,7,0,1.0274680708868404
2021-11-14 08:00:00,75.0,14,Sunday,318,45,8,7,1,1.324226792511984
2021-11-14 09:00:00,75.66666666666667,14,Sunday,318,45,9,7,1,1.2786897905432317
2021-11-14 10:00:00,74.5,14,Sunday,318,45,10,7,1,1.264912208891056
2021-11-14 11:00:00,75.5,14,Sunday,318,45,11,7,1,1.2304911380684955
2021-11-14 12:00:00,92.25,14,Sunday,318,45,12,7,1,1.3091240504977126
2021-11-14 13:00:00,106.33333333333333,14,Sunday,318,45,13,7,0,0.9778370681089008
2021-11-14 14:00:00,109.66666666666667,14,Sunday,318,45,14,7,0,0.9955796355160798
2021-11-14 15:00:00,90.41666666666667,14,Sunday,318,45,15,7,1,1.5235655958293775
2021-11-14 16:00:00,60.583333333333336,14,Sunday,318,45,16,7,0,1.171283887848717
2021-11-14 17:00:00,63.833333333333336,14,Sunday,318,45,17,7,0,1.0589585691879342
2021-11-14 18:00:00,58.916666666666664,14,Sunday,318,45,18,7,0,1.1295436944263686
2021-11-14 19:00:00,63.25,14,Sunday,318,45,19,7,0,1.0185717969179833
2021-11-14 20:00:00,62.166666666666664,14,Sunday,318,45,20,7,0,0.9940054448130663
2021-11-14 21:00:00,63.5,14,Sunday,318,45,21,7,0,0.9869755268468154
2021-11-14 22:00:00,65.5,14,Sunday,318,45,22,7,0,0.9808958563604928
2021-11-14 23:00:00,64.08333333333333,14,Sunday,318,45,23,7,0,0.9784530360451102
2021-11-15 00:00:00,62.833333333333336,15,Monday,319,46,0,1,0,1.0200160798107807
2021-11-15 01:00:00,65.75,15,Monday,319,46,1,1,0,1.0498090819032324
2021-11-15 02:00:00,61.833333333333336,15,Monday,319,46,2,1,0,0.998174728607753
2021-11-15 03:00:00,64.91666666666667,15,Monday,319,46,3,1,0,1.006842680364922
2021-11-15 04:00:00,62.583333333333336,15,Monday,319,46,4,1,0,0.9862567203637271
2021-11-15 05:00:00,66.5,15,Monday,319,46,5,1,0,1.0779489893419174
2021-11-15 06:00:00,66.0,15,Monday,319,46,6,1,0,1.0599067831917366
2021-11-15 07:00:00,64.83333333333333,15,Monday,319,46,7,1,0,1.0464470766398608
2021-11-15 08:00:00,99.25,15,Monday,319,46,8,1,0,1.0265510468662606
2021-11-15 09:00:00,100.25,15,Monday,319,46,9,1,0,1.0227069918912952
2021-11-15 10:00:00,101.08333333333333,15,Monday,319,46,10,1,0,1.0325637455418697
2021-11-15 11:00:00,99.41666666666667,15,Monday,319,46,11,1,0,1.0282778678103757
2021-11-15 12:00:00,110.0,15,Monday,319,46,12,1,0,0.9902885817164794
2021-11-15 13:00:00,106.66666666666667,15,Monday,319,46,13,1,0,0.9758991283867162
2021-11-15 14:00:00,107.91666666666667,15,Monday,319,46,14,1,0,0.972889203036851
2021-11-15 15:00:00,110.25,15,Monday,319,46,15,1,0,0.9886350029269583
2021-11-15 16:00:00,119.25,15,Monday,319,46,16,1,0,1.0159030240109528
